Timestamp,Open,High,Low,Close,Volume,HA_Close,HA_Open,HA_High,HA_Low,Supertrend1,Supertrend2,Signal
2025-07-03 13:10:00+05:30,25504.0,25508.95,25500.2,25507.55,0,25505.18,25506.12,25508.95,25500.2,25522.41,25541.53,
2025-07-03 13:15:00+05:30,25506.9,25509.95,25479.75,25500.7,0,25499.32,25505.65,25509.95,25479.75,25516.3,25533.48,
2025-07-03 13:20:00+05:30,25499.35,25505.65,25493.9,25501.8,0,25500.18,25502.49,25505.65,25493.9,25516.3,25533.48,
2025-07-03 13:25:00+05:30,25501.2,25505.15,25497.2,25503.85,0,25501.85,25501.33,25505.15,25497.2,25516.3,25533.48,
2025-07-03 13:30:00+05:30,25503.35,25525.1,25495.6,25517.1,0,25510.29,25501.59,25525.1,25495.6,25516.3,25533.48,
2025-07-03 13:35:00+05:30,25516.65,25573.15,25515.5,25569.5,0,25543.7,25505.94,25573.15,25505.94,25516.53,25494.99,EXIT
2025-07-03 13:40:00+05:30,25568.8,25587.5,25559.1,25570.5,0,25571.48,25524.82,25587.5,25524.82,25531.26,25505.83,BUY_CALL
2025-07-03 13:45:00+05:30,25570.45,25574.85,25507.5,25512.5,0,25541.32,25548.15,25574.85,25507.5,25531.26,25505.83,
2025-07-03 13:50:00+05:30,25511.75,25512.1,25493.95,25509.65,0,25506.86,25544.74,25544.74,25493.95,25547.4,25505.83,
2025-07-03 13:55:00+05:30,25510.2,25513.35,25480.0,25499.45,0,25500.75,25525.8,25525.8,25480.0,25531.8,25564.77,EXIT
2025-07-03 14:00:00+05:30,25499.05,25509.15,25497.75,25506.95,0,25503.22,25513.27,25513.27,25497.75,25531.8,25564.77,BUY_PUT
2025-07-03 14:05:00+05:30,25506.0,25508.55,25493.6,25506.6,0,25503.69,25508.25,25508.55,25493.6,25528.71,25558.62,
2025-07-03 14:10:00+05:30,25505.25,25505.8,25490.15,25492.1,0,25498.33,25505.97,25505.97,25490.15,25525.13,25553.75,
2025-07-03 14:15:00+05:30,25491.75,25495.15,25483.7,25484.5,0,25488.78,25502.15,25502.15,25483.7,25519.58,25547.27,
2025-07-03 14:20:00+05:30,25483.5,25485.6,25465.7,25477.65,0,25478.11,25495.46,25495.46,25465.7,25507.39,25535.3,
2025-07-03 14:25:00+05:30,25477.95,25478.0,25453.55,25453.6,0,25465.78,25486.79,25486.79,25453.55,25497.28,25525.73,
2025-07-03 14:30:00+05:30,25453.55,25453.55,25407.9,25426.3,0,25435.32,25476.28,25476.28,25407.9,25471.17,25503.45,
2025-07-03 14:35:00+05:30,25425.55,25425.55,25384.35,25401.9,0,25409.34,25455.8,25455.8,25384.35,25451.17,25487.26,
2025-07-03 14:40:00+05:30,25401.5,25415.15,25398.65,25405.6,0,25405.22,25432.57,25432.57,25398.65,25446.84,25482.84,
2025-07-03 14:45:00+05:30,25408.7,25448.6,25395.95,25397.85,0,25412.78,25418.9,25448.6,25395.95,25446.84,25482.84,
2025-07-03 14:50:00+05:30,25397.1,25416.55,25393.3,25408.25,0,25403.8,25415.84,25416.55,25393.3,25436.75,25473.2,
2025-07-03 14:55:00+05:30,25407.8,25420.95,25401.45,25408.85,0,25409.76,25409.82,25420.95,25401.45,25436.75,25473.2,
2025-07-03 15:00:00+05:30,25410.6,25420.0,25397.85,25399.45,0,25406.98,25409.79,25420.0,25397.85,25436.75,25473.2,
2025-07-03 15:05:00+05:30,25400.25,25415.85,25397.7,25415.6,0,25407.35,25408.38,25415.85,25397.7,25436.75,25469.37,
2025-07-03 15:10:00+05:30,25416.35,25424.35,25396.05,25397.95,0,25408.68,25407.87,25424.35,25396.05,25436.75,25469.37,
2025-07-03 15:15:00+05:30,25399.5,25418.45,25395.95,25414.85,0,25407.19,25408.27,25418.45,25395.95,25436.75,25468.14,
2025-07-03 15:20:00+05:30,25415.35,25415.35,25392.55,25398.65,0,25405.48,25407.73,25415.35,25392.55,25433.37,25463.8,
2025-07-03 15:25:00+05:30,25398.0,25402.8,25388.65,25397.4,0,25396.71,25406.6,25406.6,25388.65,25426.49,25455.76,
