,Date,Open,High,Low,Close
798,2024-03-20 05:30:00+05:30,725.15,738.95,719.8,736.25
799,2024-03-21 05:30:00+05:30,742.0,750.6,740.55,744.3
800,2024-03-22 05:30:00+05:30,743.85,748.8,741.4,746.7
801,2024-03-26 05:30:00+05:30,743.05,747.85,738.5,740.05
802,2024-03-27 05:30:00+05:30,743.0,745.85,730.2,733.3
803,2024-03-28 05:30:00+05:30,737.75,759.55,736.9,752.35
804,2024-04-01 05:30:00+05:30,759.05,761.5,752.1,758.3
805,2024-04-02 05:30:00+05:30,758.2,768.75,753.35,766.4
806,2024-04-03 05:30:00+05:30,764.9,772.6,760.15,771.05
807,2024-04-04 05:30:00+05:30,775.0,775.3,758.1,759.3
808,2024-04-05 05:30:00+05:30,757.95,767.7,752.6,764.75
809,2024-04-08 05:30:00+05:30,766.05,770.0,761.8,768.3
810,2024-04-09 05:30:00+05:30,768.45,772.45,761.1,764.2
811,2024-04-10 05:30:00+05:30,766.5,780.7,763.65,779.05
812,2024-04-12 05:30:00+05:30,777.25,779.5,764.8,766.3
813,2024-04-15 05:30:00+05:30,759.8,763.3,748.75,757.5
814,2024-04-16 05:30:00+05:30,751.25,754.9,744.4,751.7
815,2024-04-18 05:30:00+05:30,752.05,759.95,742.0,744.8
816,2024-04-19 05:30:00+05:30,734.5,752.0,732.05,750.45
817,2024-04-22 05:30:00+05:30,754.15,769.0,750.45,766.1
818,2024-04-23 05:30:00+05:30,770.35,777.7,765.55,773.0
819,2024-04-24 05:30:00+05:30,778.5,778.5,770.2,773.1
820,2024-04-25 05:30:00+05:30,770.65,814.4,769.65,812.7
821,2024-04-26 05:30:00+05:30,815.9,816.9,798.9,801.3
822,2024-04-29 05:30:00+05:30,807.0,831.25,798.7,826.5
823,2024-04-30 05:30:00+05:30,826.5,834.85,819.9,826.25
824,2024-05-02 05:30:00+05:30,826.9,833.9,825.0,830.05
825,2024-05-03 05:30:00+05:30,834.8,836.2,820.0,831.45
826,2024-05-06 05:30:00+05:30,835.0,836.0,803.0,807.8
827,2024-05-07 05:30:00+05:30,812.0,814.65,793.2,801.9
828,2024-05-08 05:30:00+05:30,802.6,822.0,799.5,810.8
829,2024-05-09 05:30:00+05:30,811.9,839.65,803.55,819.8
830,2024-05-10 05:30:00+05:30,827.0,832.05,815.6,817.35
831,2024-05-13 05:30:00+05:30,819.85,819.85,798.6,808.8
832,2024-05-14 05:30:00+05:30,813.0,822.4,807.9,818.2
833,2024-05-15 05:30:00+05:30,821.0,825.3,818.05,820.3
834,2024-05-16 05:30:00+05:30,825.3,826.15,797.35,811.95
835,2024-05-17 05:30:00+05:30,814.5,822.45,811.2,817.85
836,2024-05-18 05:30:00+05:30,822.0,823.0,819.2,821.0
837,2024-05-21 05:30:00+05:30,821.0,836.3,819.6,830.65
838,2024-05-22 05:30:00+05:30,826.55,826.65,813.55,818.75
839,2024-05-23 05:30:00+05:30,824.7,835.5,822.0,832.1
840,2024-05-24 05:30:00+05:30,830.0,841.25,827.0,828.6
841,2024-05-27 05:30:00+05:30,832.6,839.4,823.0,833.7
842,2024-05-28 05:30:00+05:30,835.7,840.7,823.3,831.15
843,2024-05-29 05:30:00+05:30,828.4,834.45,819.3,822.65
844,2024-05-30 05:30:00+05:30,821.4,836.0,819.3,825.85
845,2024-05-31 05:30:00+05:30,830.7,835.0,817.1,830.35
846,2024-06-03 05:30:00+05:30,863.55,912.0,856.75,905.65
847,2024-06-04 05:30:00+05:30,897.0,897.0,731.95,775.2
848,2024-06-05 05:30:00+05:30,790.75,795.0,744.05,789.75
849,2024-06-06 05:30:00+05:30,800.0,833.35,796.0,816.95
850,2024-06-07 05:30:00+05:30,819.9,831.5,810.5,829.95
851,2024-06-10 05:30:00+05:30,834.15,845.45,829.2,831.8
852,2024-06-11 05:30:00+05:30,836.0,839.6,829.05,835.55
853,2024-06-12 05:30:00+05:30,837.0,845.55,833.0,839.1
854,2024-06-13 05:30:00+05:30,845.0,845.9,836.1,843.9
855,2024-06-14 05:30:00+05:30,845.0,849.9,835.1,839.2
856,2024-06-18 05:30:00+05:30,841.55,851.5,840.25,844.9
857,2024-06-19 05:30:00+05:30,846.8,860.6,841.0,852.6
858,2024-06-20 05:30:00+05:30,853.0,853.1,842.35,843.75
859,2024-06-21 05:30:00+05:30,844.9,848.05,828.6,836.3
860,2024-06-24 05:30:00+05:30,831.5,836.0,821.05,832.7
861,2024-06-25 05:30:00+05:30,837.0,845.85,834.3,842.25
862,2024-06-26 05:30:00+05:30,839.85,848.8,836.0,845.35
863,2024-06-27 05:30:00+05:30,843.9,847.4,838.25,844.0
864,2024-06-28 05:30:00+05:30,846.9,864.0,844.0,848.95
865,2024-07-01 05:30:00+05:30,849.35,850.5,839.95,841.95
866,2024-07-02 05:30:00+05:30,844.0,846.3,823.15,826.15
867,2024-07-03 05:30:00+05:30,829.0,843.85,825.0,839.95
868,2024-07-04 05:30:00+05:30,843.0,844.9,834.3,839.3
869,2024-07-05 05:30:00+05:30,838.0,861.25,837.0,859.75
870,2024-07-08 05:30:00+05:30,859.75,865.0,853.5,856.25
871,2024-07-09 05:30:00+05:30,859.9,869.95,856.0,861.3
872,2024-07-10 05:30:00+05:30,860.1,860.25,843.5,849.0
873,2024-07-11 05:30:00+05:30,854.4,858.3,849.75,856.7
874,2024-07-12 05:30:00+05:30,856.7,863.0,855.3,859.7
875,2024-07-15 05:30:00+05:30,859.7,887.35,859.7,881.35
876,2024-07-16 05:30:00+05:30,882.3,888.1,874.3,880.7
877,2024-07-18 05:30:00+05:30,880.65,894.9,877.5,893.55
878,2024-07-19 05:30:00+05:30,895.0,899.0,883.3,889.35
879,2024-07-22 05:30:00+05:30,881.45,895.0,868.0,876.8
880,2024-07-23 05:30:00+05:30,883.0,884.5,849.1,863.9
881,2024-07-24 05:30:00+05:30,864.2,868.0,847.2,852.0
882,2024-07-25 05:30:00+05:30,847.5,850.75,841.2,848.5
883,2024-07-26 05:30:00+05:30,844.65,864.25,844.0,862.45
884,2024-07-29 05:30:00+05:30,866.05,889.1,863.2,871.6
885,2024-07-30 05:30:00+05:30,874.7,880.55,869.0,872.8
886,2024-07-31 05:30:00+05:30,873.85,874.95,868.0,872.4
887,2024-08-01 05:30:00+05:30,877.8,881.4,859.45,862.65
888,2024-08-02 05:30:00+05:30,856.7,858.3,846.15,847.85
889,2024-08-05 05:30:00+05:30,830.0,831.35,800.0,811.65
890,2024-08-06 05:30:00+05:30,822.65,826.55,795.65,797.7
891,2024-08-07 05:30:00+05:30,809.0,810.7,800.55,808.65
892,2024-08-08 05:30:00+05:30,812.0,817.8,802.8,808.05
893,2024-08-09 05:30:00+05:30,816.0,829.95,809.55,824.3
894,2024-08-12 05:30:00+05:30,820.6,823.0,811.2,812.6
895,2024-08-13 05:30:00+05:30,813.5,820.0,795.05,797.55
896,2024-08-14 05:30:00+05:30,800.95,809.15,800.4,803.0
897,2024-08-16 05:30:00+05:30,803.0,814.9,803.0,812.1
898,2024-08-19 05:30:00+05:30,815.0,825.4,812.6,813.7
899,2024-08-20 05:30:00+05:30,817.95,823.0,813.35,820.3
900,2024-08-21 05:30:00+05:30,820.3,821.0,811.2,815.55
901,2024-08-22 05:30:00+05:30,819.0,823.9,817.1,820.3
902,2024-08-23 05:30:00+05:30,821.5,822.0,814.5,815.35
903,2024-08-26 05:30:00+05:30,818.0,823.45,813.8,815.05
904,2024-08-27 05:30:00+05:30,817.8,819.45,811.05,815.9
905,2024-08-28 05:30:00+05:30,814.75,817.2,806.5,809.4
906,2024-08-29 05:30:00+05:30,809.55,816.0,806.95,814.5
907,2024-08-30 05:30:00+05:30,817.15,820.7,814.35,815.6
908,2024-09-02 05:30:00+05:30,817.3,825.4,813.05,822.15
909,2024-09-03 05:30:00+05:30,822.15,825.95,816.4,824.8
910,2024-09-04 05:30:00+05:30,815.45,818.65,813.65,816.5
911,2024-09-05 05:30:00+05:30,818.35,822.15,814.4,818.75
912,2024-09-06 05:30:00+05:30,811.5,812.9,777.0,782.5
913,2024-09-09 05:30:00+05:30,785.0,788.2,771.0,784.25
914,2024-09-10 05:30:00+05:30,788.0,788.8,777.5,782.65
915,2024-09-11 05:30:00+05:30,780.05,788.0,765.4,768.6
916,2024-09-12 05:30:00+05:30,775.0,789.9,772.75,787.75
917,2024-09-13 05:30:00+05:30,791.0,795.0,785.1,790.85
918,2024-09-16 05:30:00+05:30,790.85,795.0,784.4,785.55
919,2024-09-17 05:30:00+05:30,785.6,787.5,780.55,782.9
920,2024-09-18 05:30:00+05:30,783.8,794.75,782.0,792.75
921,2024-09-19 05:30:00+05:30,795.05,801.35,784.05,789.95
922,2024-09-20 05:30:00+05:30,794.85,794.85,779.5,781.7
923,2024-09-23 05:30:00+05:30,786.0,805.0,784.5,801.85
924,2024-09-24 05:30:00+05:30,799.25,804.25,796.5,798.25
925,2024-09-25 05:30:00+05:30,797.9,798.0,788.7,793.1
926,2024-09-26 05:30:00+05:30,796.0,803.0,791.6,801.85
927,2024-09-27 05:30:00+05:30,801.85,808.0,798.45,802.65
928,2024-09-30 05:30:00+05:30,801.9,802.6,786.45,787.9
929,2024-10-01 05:30:00+05:30,788.0,800.35,788.0,796.95
930,2024-10-03 05:30:00+05:30,789.9,804.0,784.3,794.1
931,2024-10-04 05:30:00+05:30,792.0,809.85,785.25,796.65
932,2024-10-07 05:30:00+05:30,800.0,804.0,765.4,770.65
933,2024-10-08 05:30:00+05:30,772.25,784.4,772.25,781.45
934,2024-10-09 05:30:00+05:30,786.7,804.35,782.05,797.4
935,2024-10-10 05:30:00+05:30,799.0,804.45,795.0,797.1
936,2024-10-11 05:30:00+05:30,797.2,802.7,793.0,799.75
937,2024-10-14 05:30:00+05:30,802.0,809.25,800.8,805.15
938,2024-10-15 05:30:00+05:30,805.5,807.5,801.6,804.65
939,2024-10-16 05:30:00+05:30,802.8,809.0,802.05,805.45
940,2024-10-17 05:30:00+05:30,809.5,819.5,806.0,811.05
941,2024-10-18 05:30:00+05:30,811.1,822.6,802.9,820.4
942,2024-10-21 05:30:00+05:30,824.7,826.45,809.0,813.95
943,2024-10-22 05:30:00+05:30,814.0,816.85,787.5,790.4
944,2024-10-23 05:30:00+05:30,790.0,792.6,779.8,786.0
945,2024-10-24 05:30:00+05:30,786.05,797.0,784.65,794.55
946,2024-10-25 05:30:00+05:30,798.0,800.75,772.0,780.95
947,2024-10-28 05:30:00+05:30,783.8,803.95,783.55,792.05
948,2024-10-29 05:30:00+05:30,796.0,834.85,790.5,832.7
949,2024-10-30 05:30:00+05:30,828.0,833.0,821.05,822.45
950,2024-10-31 05:30:00+05:30,820.0,828.0,813.55,820.2
951,2024-11-01 05:30:00+05:30,822.4,825.6,818.9,821.2
952,2024-11-04 05:30:00+05:30,822.7,837.5,807.1,829.85
953,2024-11-05 05:30:00+05:30,829.85,851.4,826.25,849.2
954,2024-11-06 05:30:00+05:30,849.2,861.4,846.2,854.8
955,2024-11-07 05:30:00+05:30,861.0,862.4,846.7,859.6
956,2024-11-08 05:30:00+05:30,859.6,863.5,834.2,843.15
957,2024-11-11 05:30:00+05:30,846.0,854.0,842.0,847.65
958,2024-11-12 05:30:00+05:30,852.5,853.4,824.3,826.7
959,2024-11-13 05:30:00+05:30,823.35,831.75,804.65,808.65
960,2024-11-14 05:30:00+05:30,808.65,818.0,801.05,804.25
961,2024-11-18 05:30:00+05:30,811.0,816.7,799.25,814.3
962,2024-11-19 05:30:00+05:30,819.0,820.3,800.1,803.0
963,2024-11-21 05:30:00+05:30,798.5,798.5,761.55,780.75
964,2024-11-22 05:30:00+05:30,786.0,819.95,784.05,816.05
965,2024-11-25 05:30:00+05:30,827.0,849.6,825.65,844.45
966,2024-11-26 05:30:00+05:30,844.0,846.7,835.55,839.4
967,2024-11-27 05:30:00+05:30,838.5,842.5,832.1,834.1
968,2024-11-28 05:30:00+05:30,834.1,845.8,830.5,838.85
969,2024-11-29 05:30:00+05:30,841.1,844.05,831.55,838.95
970,2024-12-02 05:30:00+05:30,838.95,842.0,832.7,836.4
971,2024-12-03 05:30:00+05:30,838.0,856.6,836.9,853.95
972,2024-12-04 05:30:00+05:30,853.95,864.0,850.3,859.7
973,2024-12-05 05:30:00+05:30,860.0,871.45,855.6,865.45
974,2024-12-06 05:30:00+05:30,865.25,875.45,857.0,863.65
975,2024-12-09 05:30:00+05:30,859.0,866.85,856.95,858.05
976,2024-12-10 05:30:00+05:30,861.8,868.95,858.05,867.5
977,2024-12-11 05:30:00+05:30,867.5,869.85,860.95,861.6
978,2024-12-12 05:30:00+05:30,861.5,864.3,851.15,853.7
979,2024-12-13 05:30:00+05:30,852.6,862.9,835.0,861.55
980,2024-12-16 05:30:00+05:30,859.8,866.4,857.8,860.95
981,2024-12-17 05:30:00+05:30,858.55,862.6,847.05,850.55
982,2024-12-18 05:30:00+05:30,851.0,852.0,837.0,838.15
983,2024-12-19 05:30:00+05:30,824.6,838.0,820.2,832.8
984,2024-12-20 05:30:00+05:30,834.9,836.0,810.0,812.0
985,2024-12-23 05:30:00+05:30,817.3,824.0,812.2,821.15
986,2024-12-24 05:30:00+05:30,824.25,826.2,809.2,812.05
987,2024-12-26 05:30:00+05:30,813.0,822.85,808.0,812.45
988,2024-12-27 05:30:00+05:30,816.3,818.3,797.2,799.65
989,2024-12-30 05:30:00+05:30,802.0,807.95,785.0,788.3
990,2024-12-31 05:30:00+05:30,786.95,799.2,786.0,794.95
991,2025-01-01 05:30:00+05:30,795.55,798.65,789.5,793.2
992,2025-01-02 05:30:00+05:30,795.0,802.4,787.0,801.2
993,2025-01-03 05:30:00+05:30,801.2,809.5,792.15,793.4
994,2025-01-06 05:30:00+05:30,797.4,797.6,773.15,776.4
995,2025-01-07 05:30:00+05:30,779.85,783.85,774.85,778.75
996,2025-01-08 05:30:00+05:30,780.9,783.95,760.1,771.15
997,2025-01-09 05:30:00+05:30,771.15,771.35,726.25,760.45
998,2025-01-10 05:30:00+05:30,760.35,763.4,742.05,743.25
999,2025-01-13 05:30:00+05:30,741.5,743.95,722.5,729.5
1000,2025-01-14 05:30:00+05:30,732.95,757.0,732.95,748.15
1001,2025-01-15 05:30:00+05:30,753.15,758.9,750.0,753.7
1002,2025-01-16 05:30:00+05:30,760.4,776.7,760.4,766.3
1003,2025-01-17 05:30:00+05:30,766.3,767.95,759.4,764.1
1004,2025-01-20 05:30:00+05:30,769.0,785.0,767.85,779.25
1005,2025-01-21 05:30:00+05:30,784.8,784.9,756.05,759.05
1006,2025-01-22 05:30:00+05:30,762.0,763.0,738.0,753.45
1007,2025-01-23 05:30:00+05:30,750.0,755.65,743.1,745.9
1008,2025-01-24 05:30:00+05:30,749.9,753.7,739.0,744.15
1009,2025-01-27 05:30:00+05:30,740.0,755.35,735.9,749.2
1010,2025-01-28 05:30:00+05:30,757.0,759.75,745.4,752.4
1011,2025-01-29 05:30:00+05:30,753.0,760.8,749.8,758.45
1012,2025-01-30 05:30:00+05:30,758.55,765.0,754.75,762.6
1013,2025-01-31 05:30:00+05:30,764.9,777.55,759.5,772.9
1014,2025-02-01 05:30:00+05:30,774.8,778.75,752.15,766.0
1015,2025-02-03 05:30:00+05:30,762.8,762.8,753.15,760.95
1016,2025-02-04 05:30:00+05:30,767.0,781.25,765.65,779.2
1017,2025-02-05 05:30:00+05:30,780.0,782.0,765.0,766.05
1018,2025-02-06 05:30:00+05:30,769.0,770.85,750.05,752.25
1019,2025-02-07 05:30:00+05:30,759.8,759.9,731.75,737.2
1020,2025-02-10 05:30:00+05:30,740.0,743.9,733.4,736.8
1021,2025-02-11 05:30:00+05:30,737.45,740.15,726.55,731.1
1022,2025-02-12 05:30:00+05:30,733.15,738.7,717.15,733.15
1023,2025-02-13 05:30:00+05:30,734.4,737.5,726.15,727.65
1024,2025-02-14 05:30:00+05:30,730.95,732.9,716.2,722.15
1025,2025-02-17 05:30:00+05:30,719.05,728.75,711.55,727.7
1026,2025-02-18 05:30:00+05:30,727.7,728.25,717.35,725.8
1027,2025-02-19 05:30:00+05:30,722.05,734.85,722.05,727.3
1028,2025-02-20 05:30:00+05:30,724.9,731.5,723.35,729.7
1029,2025-02-21 05:30:00+05:30,727.3,731.7,720.0,722.0
1030,2025-02-24 05:30:00+05:30,710.5,719.75,710.5,716.4
1031,2025-02-25 05:30:00+05:30,718.95,718.95,710.0,710.9
1032,2025-02-27 05:30:00+05:30,716.0,717.7,701.1,703.9
1033,2025-02-28 05:30:00+05:30,700.9,701.35,682.6,688.8
1034,2025-03-03 05:30:00+05:30,690.15,697.4,680.0,695.3
1035,2025-03-04 05:30:00+05:30,693.0,718.45,692.1,716.05
1036,2025-03-05 05:30:00+05:30,717.55,731.3,717.0,730.35
1037,2025-03-06 05:30:00+05:30,736.0,736.75,727.0,732.05
1038,2025-03-07 05:30:00+05:30,732.05,734.85,728.0,732.75
1039,2025-03-10 05:30:00+05:30,732.75,738.5,726.6,728.9
1040,2025-03-11 05:30:00+05:30,724.9,734.05,722.7,729.85
1041,2025-03-12 05:30:00+05:30,730.6,737.0,719.05,723.05
1042,2025-03-13 05:30:00+05:30,725.9,731.45,724.5,727.85
1043,2025-03-17 05:30:00+05:30,728.9,731.25,722.3,723.15
1044,2025-03-18 05:30:00+05:30,726.6,738.45,722.6,736.7
1045,2025-03-19 05:30:00+05:30,739.6,749.3,739.1,745.1
1046,2025-03-20 05:30:00+05:30,748.0,752.7,744.2,749.55
1047,2025-03-21 05:30:00+05:30,749.95,755.6,747.0,753.2
1048,2025-03-24 05:30:00+05:30,758.0,782.95,755.1,780.8
1049,2025-03-25 05:30:00+05:30,783.9,786.0,769.2,772.85
1050,2025-03-26 05:30:00+05:30,772.0,776.05,761.45,764.0
1051,2025-03-27 05:30:00+05:30,763.8,775.8,760.5,772.3
1052,2025-03-28 05:30:00+05:30,772.1,778.6,767.0,771.5
1053,2025-04-01 05:30:00+05:30,766.8,782.75,763.2,771.7
1054,2025-04-02 05:30:00+05:30,772.3,777.0,764.3,775.95
1055,2025-04-03 05:30:00+05:30,770.0,784.7,769.95,779.2
1056,2025-04-04 05:30:00+05:30,779.1,782.9,765.0,767.45
1057,2025-04-07 05:30:00+05:30,730.0,753.7,730.0,746.9
1058,2025-04-08 05:30:00+05:30,760.0,774.0,758.15,768.6
1059,2025-04-09 05:30:00+05:30,767.0,767.95,741.0,742.2
1060,2025-04-11 05:30:00+05:30,759.0,759.7,746.0,753.85
1061,2025-04-15 05:30:00+05:30,770.0,770.7,757.1,763.5
1062,2025-04-16 05:30:00+05:30,763.5,774.75,760.5,771.75
1063,2025-04-17 05:30:00+05:30,772.0,801.0,767.15,797.45
1064,2025-04-21 05:30:00+05:30,803.0,824.35,801.4,816.7
1065,2025-04-22 05:30:00+05:30,821.15,835.5,814.0,822.4
1066,2025-04-23 05:30:00+05:30,826.0,831.0,810.1,813.45
1067,2025-04-24 05:30:00+05:30,812.75,819.0,811.15,813.4
1068,2025-04-25 05:30:00+05:30,815.0,819.0,787.0,798.65
1069,2025-04-28 05:30:00+05:30,798.65,822.8,797.4,817.35
1070,2025-04-29 05:30:00+05:30,820.0,829.0,809.0,812.55
1071,2025-04-30 05:30:00+05:30,811.5,811.5,784.5,788.65
1072,2025-05-02 05:30:00+05:30,790.35,803.4,789.0,800.0
1073,2025-05-05 05:30:00+05:30,782.0,799.0,782.0,790.0
1074,2025-05-06 05:30:00+05:30,793.95,799.15,771.1,774.1
1075,2025-05-07 05:30:00+05:30,765.3,782.4,764.55,776.1
1076,2025-05-08 05:30:00+05:30,779.0,786.5,764.0,769.0
1077,2025-05-09 05:30:00+05:30,756.5,781.7,755.5,779.25
1078,2025-05-12 05:30:00+05:30,799.0,803.9,793.0,801.65
1079,2025-05-13 05:30:00+05:30,798.6,807.65,797.2,801.75
1080,2025-05-14 05:30:00+05:30,805.75,807.5,796.3,800.7
1081,2025-05-15 05:30:00+05:30,804.45,809.45,794.5,807.75
1082,2025-05-16 05:30:00+05:30,804.0,804.0,791.0,792.1
1083,2025-05-19 05:30:00+05:30,792.1,801.4,792.1,795.0
1084,2025-05-20 05:30:00+05:30,798.15,799.4,783.8,785.65
1085,2025-05-21 05:30:00+05:30,787.0,791.0,779.1,787.1
1086,2025-05-22 05:30:00+05:30,788.0,788.2,780.3,785.25
1087,2025-05-23 05:30:00+05:30,787.9,794.95,786.2,790.5
1088,2025-05-26 05:30:00+05:30,792.0,797.55,789.2,794.4
1089,2025-05-27 05:30:00+05:30,794.4,801.35,790.05,793.7
1090,2025-05-28 05:30:00+05:30,794.5,798.9,792.65,796.55
1091,2025-05-29 05:30:00+05:30,799.0,800.4,791.35,797.35
1092,2025-05-30 05:30:00+05:30,798.0,814.5,792.6,812.3
1093,2025-06-02 05:30:00+05:30,812.85,822.55,809.2,813.65
1094,2025-06-03 05:30:00+05:30,816.2,818.4,805.15,809.8
1095,2025-06-04 05:30:00+05:30,817.0,817.0,805.25,806.5
1096,2025-06-05 05:30:00+05:30,808.7,811.7,802.85,806.0
1097,2025-06-06 05:30:00+05:30,806.65,816.45,803.1,813.05
1098,2025-06-09 05:30:00+05:30,817.4,824.5,815.7,820.05
1099,2025-06-10 05:30:00+05:30,821.0,822.05,814.6,817.05
1100,2025-06-11 05:30:00+05:30,817.0,820.6,813.05,815.05
1101,2025-06-12 05:30:00+05:30,816.0,816.5,801.2,805.95
1102,2025-06-13 05:30:00+05:30,786.25,796.3,786.25,792.35
1103,2025-06-16 05:30:00+05:30,792.5,795.4,786.15,792.5
1104,2025-06-17 05:30:00+05:30,794.0,798.85,790.55,792.3
1105,2025-06-18 05:30:00+05:30,792.5,795.5,788.35,791.9
1106,2025-06-19 05:30:00+05:30,792.35,793.25,781.7,785.1
1107,2025-06-20 05:30:00+05:30,787.5,799.45,786.1,796.15
1108,2025-06-23 05:30:00+05:30,790.0,794.95,788.5,790.2
1109,2025-06-24 05:30:00+05:30,799.0,806.65,793.65,795.4
1110,2025-06-25 05:30:00+05:30,799.5,803.8,796.1,800.05
1111,2025-06-26 05:30:00+05:30,802.0,803.35,791.4,797.05
1112,2025-06-27 05:30:00+05:30,805.0,809.45,802.65,805.4
1113,2025-06-30 05:30:00+05:30,809.0,821.0,807.05,820.35
1114,2025-07-01 05:30:00+05:30,820.0,824.9,813.25,820.3
1115,2025-07-02 05:30:00+05:30,821.0,824.05,809.0,812.9
1116,2025-07-03 05:30:00+05:30,813.5,814.5,805.8,807.1
1117,2025-07-04 05:30:00+05:30,808.75,813.85,804.1,811.85
1118,2025-07-07 05:30:00+05:30,811.2,812.65,805.15,806.85
1119,2025-07-08 05:30:00+05:30,807.9,813.55,805.35,812.65
1120,2025-07-09 05:30:00+05:30,810.0,812.45,809.0,810.95
1121,2025-07-10 05:30:00+05:30,811.3,815.5,806.9,808.0
1122,2025-07-11 05:30:00+05:30,807.55,812.55,804.55,808.65
1123,2025-07-14 05:30:00+05:30,809.8,815.5,808.0,808.85
1124,2025-07-15 05:30:00+05:30,811.0,821.0,810.5,816.45
1125,2025-07-16 05:30:00+05:30,816.0,834.2,815.3,831.7
1126,2025-07-17 05:30:00+05:30,838.4,842.5,826.35,829.0
1127,2025-07-18 05:30:00+05:30,832.0,832.65,820.25,823.35
1128,2025-07-21 05:30:00+05:30,823.0,827.35,817.95,824.2
1129,2025-07-22 05:30:00+05:30,827.5,828.05,814.0,815.0
1130,2025-07-23 05:30:00+05:30,812.5,825.2,811.5,820.65
1131,2025-07-24 05:30:00+05:30,820.0,821.95,810.65,815.7
1132,2025-07-25 05:30:00+05:30,815.0,819.2,805.5,806.55
1133,2025-07-28 05:30:00+05:30,806.55,808.95,796.0,797.15
1134,2025-07-29 05:30:00+05:30,796.2,800.0,793.1,799.2
1135,2025-07-30 05:30:00+05:30,798.95,803.4,796.2,801.65
1136,2025-07-31 05:30:00+05:30,795.1,803.8,792.55,796.55
1137,2025-08-01 05:30:00+05:30,795.7,801.0,792.0,794.0
1138,2025-08-04 05:30:00+05:30,794.5,797.2,786.55,795.7
1139,2025-08-05 05:30:00+05:30,798.0,804.05,796.3,800.6
1140,2025-08-06 05:30:00+05:30,800.95,810.2,799.0,805.15
1141,2025-08-07 05:30:00+05:30,801.1,806.65,793.4,805.15
1142,2025-08-08 05:30:00+05:30,805.0,807.8,790.0,804.3
1143,2025-08-11 05:30:00+05:30,808.0,825.0,808.0,823.45
1144,2025-08-12 05:30:00+05:30,824.95,825.5,820.0,820.6
1145,2025-08-13 05:30:00+05:30,822.65,824.95,820.65,821.85
1146,2025-08-14 05:30:00+05:30,822.0,828.0,819.1,826.55
1147,2025-08-18 05:30:00+05:30,836.0,838.0,825.15,827.65
1148,2025-08-19 05:30:00+05:30,827.5,831.0,825.8,830.4
1149,2025-08-20 05:30:00+05:30,828.7,831.9,827.4,828.95
1150,2025-08-21 05:30:00+05:30,828.95,833.25,824.05,825.7
